102.98399999999999	2304
106.06100000000001	2302
109.136	2278
112.209	2308
115.28100000000001	2328
118.351	2356
121.42	2342
124.48699999999999	2354
127.55200000000001	2330
130.61600000000001	2358
133.679	2320
136.74000000000001	2332
139.79900000000001	2254
142.857	2258
145.91399999999999	2256
148.96899999999999	2254
152.023	2260
155.07400000000001	2254
158.124	2244
161.173	2284
164.22	2270
167.26599999999999	2288
170.31	2282
173.35300000000001	2328
176.39400000000001	2318
179.434	2318
182.47200000000001	2316
185.50899999999999	2306
188.54400000000001	2224
191.577	2210
194.61000000000001	2182
197.64099999999999	2198
200.66999999999999	2252
203.69800000000001	2202
206.72399999999999	2200
209.74799999999999	2260
212.77199999999999	2296
215.792	2322
218.81299999999999	2616
221.83199999999999	2896
224.84899999999999	2986
227.864	2954
230.87799999999999	2700
233.89099999999999	2428
236.90199999999999	2264
239.911	2270
242.91999999999999	2260
245.92599999999999	2234
248.93100000000001	2228
251.935	2214
254.93700000000001	2130
257.93799999999999	2114
260.93700000000001	2166
263.935	2124
266.93099999999998	2136
269.92599999999999	2174
272.91899999999998	2196
275.911	2228
278.90100000000001	2292
281.88999999999999	2488
284.87799999999999	2874
287.863	3328
290.84800000000001	3670
293.82999999999998	3812
296.81200000000001	3588
299.791	3182
302.76999999999998	2860
305.74700000000001	2502
308.72300000000001	2340
311.697	2238
314.66899999999998	2132
317.63999999999999	2068
320.60899999999998	2056
323.57799999999997	2036
326.54500000000002	1996
329.50999999999999	1998
332.47300000000001	1962
335.43599999999998	1952
338.39699999999999	1988
341.35599999999999	1952
344.31400000000002	1964
347.26999999999998	1966
350.22500000000002	1986
353.178	1946
356.13099999999997	1950
359.08100000000002	1962
362.03100000000001	1906
364.97800000000001	1918
367.92399999999998	1916
370.87	1926
373.81299999999999	1924
376.75400000000002	1902
379.69499999999999	1920
382.63400000000001	1918
385.57100000000003	1910
388.50700000000001	1948
391.44200000000001	1934
394.375	1960
397.30700000000002	2018
400.23700000000002	2144
403.16500000000002	2322
406.09300000000002	2528
409.01900000000001	2758
411.94400000000002	2824
414.86599999999999	2732
417.78899999999999	2442
420.709	2206
423.62700000000001	2094
426.54399999999998	2012
429.45999999999998	1918
432.375	1858
435.28800000000001	1826
438.19900000000001	1828
441.10899999999998	1800
444.01799999999997	1798
446.92599999999999	1802
449.83100000000002	1776
452.73599999999999	1786
455.63900000000001	1758
458.54000000000002	1782
461.44	1760
464.339	1760
467.23599999999999	1764
470.13200000000001	1748
473.02699999999999	1746
475.92000000000002	1764
478.81099999999998	1740
481.702	1820
484.58999999999997	1832
487.47800000000001	1892
490.36399999999998	1942
493.24799999999999	1942
496.13099999999997	1944
499.01299999999998	1948
501.89299999999997	1868
504.77199999999999	1832
507.649	1766
510.52600000000001	1756
513.39999999999998	1694
516.27300000000002	1660
519.14499999999998	1642
522.01599999999996	1662
524.88499999999999	1672
527.75199999999995	1626
530.61800000000005	1614
533.48299999999995	1646
536.34699999999998	1606
539.20799999999997	1610
542.06899999999996	1638
544.928	1606
547.78599999999994	1592
550.64200000000005	1610
553.49699999999996	1620
556.351	1596
559.20299999999997	1572
562.053	1616
564.90300000000002	1568
567.75099999999998	1572
570.59699999999998	1614
573.44200000000001	1560
576.28599999999994	1600
579.12900000000002	1580
581.97000000000003	1584
584.80999999999995	1594
587.64800000000002	1584
590.48500000000001	1608
593.32000000000005	1606
596.154	1648
598.98699999999997	1678
601.81899999999996	1700
604.649	1780
607.47699999999998	1888
610.30399999999997	1932
613.13	1988
615.95399999999995	1924
618.77700000000004	1908
621.59900000000005	1810
624.41999999999996	1684
627.23800000000006	1636
630.05600000000004	1566
632.87199999999996	1534
635.68700000000001	1512
638.5	1468
641.31299999999999	1478
644.12300000000005	1454
646.93200000000002	1442
649.74000000000001	1440
652.54700000000003	1432
655.35199999999998	1484
658.15599999999995	1426
660.95799999999997	1446
663.75999999999999	1496
666.55899999999997	1530
669.35799999999995	1550
672.15499999999997	1496
674.95000000000005	1440
677.74400000000003	1406
680.53800000000001	1412
683.32899999999995	1352
686.11900000000003	1350
688.90800000000002	1376
691.69500000000005	1340
694.48199999999997	1356
697.26700000000005	1320
700.04999999999995	1328
702.83299999999997	1294
705.61300000000006	1308
708.39300000000003	1314
711.16999999999996	1304
713.947	1322
716.72199999999998	1292
719.49599999999998	1284
722.26900000000001	1312
725.04100000000005	1280
727.80999999999995	1312
730.57899999999995	1304
733.346	1286
736.11300000000006	1286
738.87699999999995	1266
741.63999999999999	1270
744.40200000000004	1256
747.16200000000003	1286
749.92200000000003	1236
752.67999999999995	1242
755.43600000000004	1212
758.19100000000003	1240
760.94600000000003	1230
763.69799999999998	1208
766.44899999999996	1200
769.19899999999996	1214
771.947	1196
774.69500000000005	1178
777.44100000000003	1192
780.18499999999995	1222
782.92899999999997	1194
785.66999999999996	1194
788.41099999999994	1194
791.14999999999998	1196
793.88800000000003	1186
796.625	1170
