##NAMES=Maghemite
##RRUFFID=R140712
##IDEAL CHEMISTRY=(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_
##LOCALITY=Katzenbuckel, Eberbach, Odenwald, Baden-Württemberg, Germany
##OWNER=RRUFF
##SOURCE=Rock Currier
##DESCRIPTION=Black aggregate of small to fine grains. Fd3m symmetry
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction
##URL=https://www.rruff.net/odr/rruff_sample/R140712
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated, Fd3m
##CELL PARAMETERS=a: 8.3985 b: 8.3985 c: 8.3985 alpha: 90 beta: 90 gamma: 90 volume: 592.39 crystal system: cubic
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=780

404.8152, 18.25757
405.2973, 18.14108
405.7794, 19.89157
406.2615, 20.67784
406.7436, 19.37946
407.2257, 17.25769
407.7079, 15.54921
408.1900, 14.64525
408.6721, 14.17189
409.1542, 13.57614
409.6363, 12.79338
410.1184, 12.21591
410.6006, 12.17952
411.0827, 12.09610
411.5648, 11.63354
412.0469, 10.85162
412.5290, 10.01656
413.0111, 9.260132
413.4933, 8.588531
413.9754, 8.038666
414.4575, 7.653671
414.9396, 7.275528
415.4217, 6.781479
415.9038, 6.270142
416.3860, 5.849319
416.8681, 5.531723
417.3502, 5.347855
417.8323, 5.434357
418.3144, 5.739197
418.7965, 5.842316
419.2787, 5.590836
419.7608, 5.171692
420.2429, 4.761154
420.7250, 4.358475
421.2071, 3.961578
421.6892, 3.386642
422.1714, 2.899109
422.6535, 3.049240
423.1356, 3.878036
423.6177, 4.462326
424.0998, 4.049408
424.5819, 2.900543
425.0641, 2.255753
425.5462, 2.509445
426.0283, 2.758911
426.5104, 2.458267
426.9925, 1.904053
427.4746, 1.743332
427.9568, 2.223404
428.4389, 2.907761
428.9210, 3.153000
429.4031, 2.819702
429.8852, 2.353073
430.3673, 1.586609
430.8495, 0.8173370
431.3316, 0.1820980
431.8137, 0.2794490
432.2958, 0.5385440
432.7779, 0.5820770
433.2600, 0.4025730
433.7422, 6.3354000E-02
434.2243, 1.530640
434.7064, 2.425003
435.1885, 2.167557
435.6706, 1.417496
436.1527, 0.8651120
436.6349, 0.7221980
437.1170, 0.7653350
437.5991, 0.6696320
438.0812, 0.3666230
438.5633, 0.1767580
439.0454, 4.3731999E-02
439.5276, 8.3267003E-02
440.0097, 0.5627140
440.4918, 1.254242
440.9739, 1.633560
441.4560, 1.280304
441.9381, 0.5176700
442.4203, 0.3665310
442.9024, 1.153534
443.3845, 1.684082
443.8666, 1.373627
444.3487, 0.7926180
444.8308, 0.3364260
445.3130, 7.6462001E-02
445.7951, 1.6129000E-02
446.2772, 0.1691280
446.7593, 0.5451510
447.2414, 0.6046450
447.7235, 0.1473540
448.2057, 0.3291320
448.6878, 0.4104310
449.1699, 0.2220610
449.6520, 3.1128000E-02
450.1341, 5.7983000E-02
450.6162, 0.1568450
451.0984, 0.4271240
451.5805, 0.8302000
452.0626, 1.102295
452.5447, 1.094131
453.0268, 0.9548030
453.5089, 1.006943
453.9911, 1.326797
454.4732, 1.459473
454.9553, 1.027908
455.4374, 0.5175780
455.9195, 0.5176700
456.4016, 1.046509
456.8838, 1.613983
457.3659, 1.811798
457.8480, 1.669418
458.3301, 1.729080
458.8122, 2.280502
459.2943, 2.658630
459.7765, 2.570801
460.2586, 2.263550
460.7407, 2.090103
461.2228, 2.162704
461.7049, 2.289780
462.1870, 2.152008
462.6692, 1.614639
463.1513, 1.388107
463.6334, 1.629822
464.1155, 1.922958
464.5976, 2.061707
465.0797, 2.106918
465.5619, 2.241898
466.0440, 2.595047
466.5261, 3.067017
467.0082, 3.371048
467.4903, 3.476273
467.9724, 3.585815
468.4546, 3.625214
468.9367, 3.709488
469.4188, 3.901276
469.9009, 4.212097
470.3830, 4.635590
470.8651, 5.331528
471.3473, 6.114471
471.8294, 6.221344
472.3115, 5.390747
472.7936, 4.634705
473.2757, 4.830093
473.7578, 5.520584
474.2400, 5.855637
474.7221, 5.604568
475.2042, 5.186615
475.6863, 4.720886
476.1684, 4.284363
476.6505, 4.168411
477.1327, 4.498215
477.6148, 5.024323
478.0969, 5.497726
478.5790, 5.945892
479.0611, 6.051743
479.5432, 5.466263
480.0254, 4.828766
480.5075, 4.511154
480.9896, 4.490280
481.4717, 4.641708
481.9538, 4.919525
482.4359, 5.248596
482.9181, 5.404678
483.4002, 5.186661
483.8823, 5.114136
484.3644, 5.292221
484.8465, 5.516220
485.3286, 5.606140
485.8108, 5.603714
486.2929, 5.568176
486.7750, 5.555756
487.2571, 5.553757
487.7392, 5.431488
488.2213, 5.024048
488.7035, 4.766190
489.1856, 4.807663
489.6677, 4.992706
490.1498, 5.254272
490.6319, 5.585846
491.1140, 5.816101
491.5962, 5.734146
492.0783, 5.360992
492.5604, 4.940445
493.0425, 4.394913
493.5246, 4.008392
494.0067, 4.204285
494.4889, 4.713745
494.9710, 4.907181
495.4531, 4.415970
495.9352, 3.827515
496.4173, 3.607239
496.8994, 3.684784
497.3816, 3.860580
497.8637, 4.109604
498.3458, 4.276611
498.8279, 4.081375
499.3100, 3.388977
499.7921, 2.949615
500.2743, 2.977554
500.7564, 3.156616
501.2385, 3.402924
501.7206, 3.628296
502.2027, 3.597946
502.6848, 3.169937
503.1670, 2.496109
503.6491, 2.043182
504.1312, 1.953308
504.6133, 1.895523
505.0954, 1.887421
505.5775, 1.869308
506.0597, 1.774673
506.5418, 1.631561
507.0239, 1.506104
507.5060, 1.444717
507.9881, 1.423294
508.4702, 1.326614
508.9524, 1.055862
509.4345, 0.9392240
509.9166, 1.297577
510.3987, 1.733627
510.8808, 1.857651
511.3629, 1.608429
511.8451, 1.307602
512.3271, 1.183563
512.8093, 1.188370
513.2914, 1.174469
513.7735, 1.109406
514.2556, 1.153687
514.7377, 1.549652
515.2198, 2.126236
515.7020, 2.308228
516.1841, 1.793961
516.6662, 1.298706
517.1483, 1.204468
517.6304, 1.314453
518.1125, 1.327866
518.5947, 1.167313
519.0768, 0.8509520
519.5589, 0.3299100
520.0410, 0.4764560
520.5231, 0.7039490
521.0052, 0.1903530
521.4874, 0.9577180
521.9695, 1.140366
522.4516, 0.9746700
522.9337, 0.8294680
523.4158, 0.8386840
523.8979, 0.8522190
524.3801, 0.5531460
524.8622, 0.2003940
525.3443, 0.4925540
525.8264, 0.2321010
526.3085, 0.8460080
526.7906, 0.7383730
527.2728, 0.1945340
527.7549, 0.2360230
528.2370, 0.3494260
528.7191, 0.2283020
529.2012, 0.1591190
529.6833, 0.7780760
530.1655, 1.094208
530.6476, 0.8992610
531.1297, 0.4833680
531.6118, 7.6201998E-02
532.0939, 0.3130190
532.5760, 0.5221710
533.0582, 0.3326720
533.5403, 0.1110080
534.0224, 0.2374570
534.5045, 0.5783690
534.9866, 0.6695560
535.4688, 0.2855530
535.9509, 0.3112790
536.4330, 0.6335600
536.9151, 0.5653840
537.3972, 0.4770360
537.8793, 0.2282560
538.3615, 9.0117998E-02
538.8436, 0.3851170
539.3257, 0.9051670
539.8078, 1.151978
540.2899, 0.8288730
540.7720, 0.1705470
541.2542, 0.3480380
541.7363, 0.8017880
542.2184, 0.8521270
542.7005, 2.4994001E-02
543.1826, 0.9222560
543.6647, 1.291611
544.1469, 1.202850
544.6290, 1.054474
545.1111, 1.051193
545.5932, 1.097107
546.0753, 1.026520
546.5574, 0.8450320
547.0396, 0.7103880
547.5217, 0.7046050
548.0038, 0.7441100
548.4859, 0.6880800
548.9680, 0.5306090
549.4501, 0.3856050
549.9323, 0.2413330
550.4144, 0.1437680
550.8965, 0.1397090
551.3786, 0.2174530
551.8607, 0.3591310
552.3428, 0.5684360
552.8250, 0.7639620
553.3071, 0.7328490
553.7892, 0.3017730
554.2713, 4.7561999E-02
554.7534, 0.3530880
555.2355, 0.5544740
555.7177, 0.6236720
556.1998, 0.5589900
556.6819, 0.3270260
557.1640, 0.1544650
557.6461, 0.6806030
558.1282, 0.7123260
558.6104, 0.1408690
559.0925, 0.2143250
559.5746, 5.3649999E-02
560.0567, 0.2966920
560.5388, 0.5910030
561.0209, 0.8204190
561.5031, 0.9361880
561.9852, 0.7380370
562.4673, 0.5464630
562.9494, 0.7435460
563.4315, 1.266068
563.9136, 1.850204
564.3958, 2.450546
564.8779, 2.852448
565.3600, 2.606827
565.8421, 1.261597
566.3242, 0.6020360
566.8063, 1.086258
567.2885, 1.804718
567.7706, 2.415192
568.2527, 2.841675
568.7348, 2.952057
569.2169, 2.669998
569.6990, 2.304459
570.1812, 2.605698
570.6633, 3.910675
571.1454, 4.500046
571.6275, 3.630585
572.1096, 2.634964
572.5917, 1.978577
573.0739, 1.722015
573.5560, 1.990021
574.0381, 3.015335
574.5202, 4.249878
575.0023, 5.237961
575.4844, 5.941162
575.9666, 5.992355
576.4487, 5.117310
576.9308, 4.169403
577.4129, 4.077789
577.8950, 4.837219
578.3771, 5.502716
578.8593, 6.308517
579.3414, 6.839340
579.8235, 6.722397
580.3056, 6.271454
580.7877, 5.969757
581.2698, 5.969391
581.7520, 6.144653
582.2341, 6.364746
582.7162, 6.625916
583.1984, 6.705353
583.6805, 6.390717
584.1626, 6.260010
584.6447, 6.587555
585.1268, 7.124832
585.6089, 7.555832
586.0911, 7.816895
586.5732, 8.055313
587.0553, 8.411575
587.5374, 8.846375
588.0195, 9.306305
588.5016, 9.830353
588.9838, 10.14558
589.4659, 9.982941
589.9480, 9.481354
590.4301, 9.147842
590.9122, 9.091034
591.3943, 9.058502
591.8765, 8.797974
592.3586, 8.578720
592.8407, 8.921722
593.3228, 9.766434
593.8049, 10.34117
594.2870, 9.989700
594.7692, 8.977005
595.2513, 8.560226
595.7334, 9.099762
596.2155, 9.614044
596.6976, 10.15060
597.1797, 10.51649
597.6619, 10.42169
598.1440, 9.992081
598.6261, 9.757141
599.1082, 10.16847
599.5903, 10.80014
600.0724, 10.84473
600.5546, 10.35535
601.0367, 9.910568
601.5188, 9.711670
602.0009, 9.618439
602.4830, 9.451538
602.9651, 9.212234
603.4473, 9.011093
603.9294, 8.937759
604.4115, 8.835098
604.8936, 8.565521
605.3757, 8.202667
605.8578, 7.917740
606.3400, 7.771729
606.8221, 7.644653
607.3042, 7.327820
607.7863, 6.746201
608.2684, 6.479187
608.7505, 6.912964
609.2327, 7.216782
609.7148, 7.139603
610.1969, 6.806870
610.6790, 6.292740
611.1611, 5.607300
611.6432, 5.083679
612.1254, 5.199234
612.6075, 5.693893
613.0896, 5.714310
613.5717, 5.141083
614.0538, 4.609726
614.5359, 4.550903
615.0181, 4.787857
615.5002, 4.771393
615.9823, 4.301529
616.4644, 4.051544
616.9465, 4.379425
617.4286, 4.815628
617.9108, 4.927017
618.3929, 4.745102
618.8750, 4.522034
619.3571, 4.404343
619.8392, 4.403519
620.3214, 4.628479
620.8035, 5.300690
621.2856, 5.510147
621.7677, 4.601974
622.2498, 3.741730
622.7319, 3.706253
623.2141, 4.199646
623.6962, 4.389771
624.1783, 3.787949
624.6604, 3.094955
625.1425, 3.054337
625.6246, 3.495941
626.1068, 3.873550
626.5889, 4.074677
627.0710, 4.149246
627.5531, 4.138794
628.0352, 4.043762
628.5173, 3.848511
628.9995, 3.252533
629.4816, 2.954788
629.9637, 3.263321
630.4458, 3.831009
630.9279, 4.422241
631.4100, 4.938339
631.8922, 5.251694
632.3743, 5.216293
632.8564, 4.926849
633.3385, 4.745667
633.8206, 4.709534
634.3027, 4.620575
634.7849, 4.334061
635.2670, 4.057327
635.7491, 3.979279
636.2312, 4.089661
636.7133, 4.284332
637.1954, 4.639084
637.6776, 4.970779
638.1597, 5.134506
638.6418, 5.160141
639.1239, 5.101913
639.6060, 4.978851
640.0881, 4.848038
640.5703, 4.775833
641.0524, 4.761536
641.5345, 4.828568
642.0166, 5.269165
642.4987, 5.436813
642.9808, 4.951584
643.4630, 4.278824
643.9451, 3.925446
644.4272, 3.971527
644.9093, 4.081787
645.3914, 3.840714
645.8735, 3.503601
646.3557, 3.917755
646.8378, 5.133133
647.3199, 5.790298
647.8020, 5.109344
648.2841, 3.894531
648.7662, 3.455322
649.2484, 3.924805
649.7305, 4.373520
650.2126, 4.840912
650.6947, 5.137894
651.1768, 5.060715
651.6589, 4.762299
652.1411, 4.468506
652.6232, 4.270081
653.1053, 4.205383
653.5874, 4.383316
654.0695, 4.807907
654.5516, 5.031448
655.0338, 4.939819
655.5159, 4.872604
655.9980, 5.109741
656.4801, 5.381119
656.9622, 5.369812
657.4443, 5.031937
657.9265, 4.629089
658.4086, 4.101593
658.8907, 3.704926
659.3728, 3.791702
659.8549, 4.215973
660.3370, 4.595428
660.8192, 4.733185
661.3013, 4.695770
661.7834, 4.585037
